Notes offered by Prospectus (https://www.lendingclub.com/info/prospectus.action)
"id","member_id","loan_amnt","funded_amnt","funded_amnt_inv","term","int_rate","installment","grade","sub_grade","emp_title","emp_length","home_ownership","annual_inc","verification_status","issue_d","loan_status","pymnt_plan","url","desc","purpose","title","zip_code","addr_state","dti","delinq_2yrs","earliest_cr_line","fico_range_low","fico_range_high","inq_last_6mths","mths_since_last_delinq","mths_since_last_record","open_acc","pub_rec","revol_bal","revol_util","total_acc","initial_list_status","out_prncp","out_prncp_inv","total_pymnt","total_pymnt_inv","total_rec_prncp","total_rec_int","total_rec_late_fee","recoveries","collection_recovery_fee","last_pymnt_d","last_pymnt_amnt","next_pymnt_d","last_credit_pull_d","last_fico_range_high","last_fico_range_low","collections_12_mths_ex_med","mths_since_last_major_derog","policy_code","application_type","annual_inc_joint","dti_joint","verification_status_joint","acc_now_delinq","tot_coll_amt","tot_cur_bal","open_acc_6m","open_act_il","open_il_12m","open_il_24m","mths_since_rcnt_il","total_bal_il","il_util","open_rv_12m","open_rv_24m","max_bal_bc","all_util","total_rev_hi_lim","inq_fi","total_cu_tl","inq_last_12m","acc_open_past_24mths","avg_cur_bal","bc_open_to_buy","bc_util","chargeoff_within_12_mths","delinq_amnt","mo_sin_old_il_acct","mo_sin_old_rev_tl_op","mo_sin_rcnt_rev_tl_op","mo_sin_rcnt_tl","mort_acc","mths_since_recent_bc","mths_since_recent_bc_dlq","mths_since_recent_inq","mths_since_recent_revol_delinq","num_accts_ever_120_pd","num_actv_bc_tl","num_actv_rev_tl","num_bc_sats","num_bc_tl","num_il_tl","num_op_rev_tl","num_rev_accts","num_rev_tl_bal_gt_0","num_sats","num_tl_120dpd_2m","num_tl_30dpd","num_tl_90g_dpd_24m","num_tl_op_past_12m","pct_tl_nvr_dlq","percent_bc_gt_75","pub_rec_bankruptcies","tax_liens","tot_hi_cred_lim","total_bal_ex_mort","total_bc_limit","total_il_high_credit_limit","revol_bal_joint","sec_app_fico_range_low","sec_app_fico_range_high","sec_app_earliest_cr_line","sec_app_inq_last_6mths","sec_app_mort_acc","sec_app_open_acc","sec_app_revol_util","sec_app_open_act_il","sec_app_num_rev_accts","sec_app_chargeoff_within_12_mths","sec_app_collections_12_mths_ex_med","sec_app_mths_since_last_major_derog","hardship_flag","hardship_type","hardship_reason","hardship_status","deferral_term","hardship_amount","hardship_start_date","hardship_end_date","payment_plan_start_date","hardship_length","hardship_dpd","hardship_loan_status","orig_projected_additional_accrued_interest","hardship_payoff_balance_amount","hardship_last_payment_amount","debt_settlement_flag","debt_settlement_flag_date","settlement_status","settlement_date","settlement_amount","settlement_percentage","settlement_term"
"1031348","","3000","3000","3000"," 36 months"," 16.29%","105.91","D","D1","H. Lee Moffitt Cancer Center","4 years","MORTGAGE","65000","Not Verified","Dec-2011","Charged Off","n","https://lendingclub.com/browse/loanDetail.action?loan_id=1031348","  Borrower added on 12/09/11 > Unexpected Medical Expenses<br>","other","Medical Leave - Household Expenses","336xx","FL","15.16","0","Jun-2007","660","664","1","","","12","0","9089","60.2%","18","f","0.00","0.00","2706.67","2706.67","1830.43","709.12","0.0","167.12","1.6481000002","Jan-2014","105.91","","Oct-2016","504","500","0","","1","Individual","","","","0","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"1062268","","7700","7700","7700"," 36 months"," 16.77%","273.65","D","D2","State of Texas","3 years","RENT","29772.96","Source Verified","Dec-2011","Charged Off","n","https://lendingclub.com/browse/loanDetail.action?loan_id=1062268","  Borrower added on 12/08/11 > Line of credit. Credit building.<br>","other","line of credit","765xx","TX","18.58","0","Aug-2000","660","664","0","","","6","0","9206","82.9%","11","f","0.00","0.00","4913.02","4913.02","3153.85","1486.98","0.0","272.19","2.74","Jun-2013","273.65","","Oct-2016","559","555","0","","1","Individual","","","","0","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"1062161","","2400","2400","2400"," 36 months"," 13.49%","81.44","C","C1","Target","< 1 year","OWN","12996","Source Verified","Dec-2011","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=1062161","","other","Personal","760xx","TX","4.71","0","Sep-2006","705","709","1","","","5","0","2902","96.7%","13","f","0.00","0.00","2931.5400004778","2931.54","2400.00","531.54","0.0","0.0","0.0","Dec-2014","88.56","","Nov-2019","674","670","0","","1","Individual","","","","0","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"1062369","","18500","11925","11900"," 60 months"," 19.03%","309.54","E","E2","American Distilling Inc.","10+ years","MORTGAGE","68000","Verified","Dec-2011","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=1062369","  Borrower added on 12/08/11 > Hi I have worked for the same company 22 years, could really use this loan to consolidate my debt. Thank you For Your Help!<br> Borrower added on 12/10/11 > Hi, I really appreciate everyone's efforts, thank you.<br><br><br><br><br>  Borrower added on 12/15/11 > Thanks so much, I appreciate everyone's efforts, they will change my life. <br><br>  Borrower added on 12/18/11 > I will be consolidating 7 credit cards with this much needed loan, 3 of which are over 22% that will now be paid in 60 mos instead of ? Years.<br><br>  Borrower added on 12/20/11 > Hi Just a little time left, I'm writing this at 28.92% funded. Please continue to help me to make my goal, thank you and Happy Holidays!<br>","debt_consolidation","Debt Consolidation Loan Needed!","064xx","CT","20.89","0","Jul-1985","675","679","0","39","","12","0","31962","87.8%","35","f","0.00","0.00","18579.2783642519","18540.33","11925.00","6654.28","0.0","0.0","0.0","Jan-2017","316.42","","Aug-2019","669","665","0","","1","Individual","","","","0","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"1061409","","5000","5000","5000"," 36 months"," 10.65%","162.87","B","B2","Univeristy of Phoenix","1 year","OWN","44475","Not Verified","Dec-2011","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=1061409","","credit_card","No more debt!!!","920xx","CA","17.11","0","Oct-2002","690","694","0","25","","9","0","7464","70.4%","14","f","0.00","0.00","5482.0545319205","5482.05","5000.00","482.05","0.0","0.0","0.0","Feb-2013","367.87","","Feb-2019","794","790","0","","1","Individual","","","","0","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"1061705","","14000","14000","14000"," 36 months"," 17.58%","503.19","D","D4","goodyear","10+ years","MORTGAGE","88000","Verified","Dec-2011","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=1061705","","debt_consolidation","Debt Consolidation","777xx","TX","7.73","3","Oct-1995","660","664","0","3","","13","0","7115","40.7%","24","f","0.00","0.00","16307.633134041502","16307.63","14000.00","2307.63","0.0","0.0","0.0","Jan-2013","10278.76","","Jul-2015","719","715","0","","1","Individual","","","","0","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"1062146","","24500","24500","24475"," 60 months"," 20.89%","661.3","F","F1","Investigroup","4 years","RENT","85000","Verified","Dec-2011","Charged Off","n","https://lendingclub.com/browse/loanDetail.action?loan_id=1062146","","credit_card","Credit refinance","072xx","NJ","9.09","0","Apr-2004","690","694","0","","","6","0","19668","94.4%","8","f","0.00","0.00","3998.52","3994.46","962.75","1679.05","0.0","1356.72","13.25","Apr-2012","661.3","","Oct-2016","499","0","0","","1","Individual","","","","0","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"1058699","","2400","2400","2400"," 36 months"," 10.65%","78.18","B","B2","Easter Seals North GA","3 years","MORTGAGE","36000","Not Verified","Dec-2011","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=1058699","","major_purchase","Major Purchase","300xx","GA","15.7","0","Mar-1992","700","704","1","","","6","0","12480","82.6%","9","f","0.00","0.00","2814.2996163472","2814.30","2400.00","414.30","0.0","0.0","0.0","Dec-2014","80.33","","Dec-2014","734","730","0","","1","Individual","","","","0","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"1062150","","1800","1800","1800"," 36 months"," 12.42%","60.15","B","B4","Juniper Networks","7 years","RENT","117000","Not Verified","Dec-2011","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=1062150","  Borrower added on 12/08/11 > The loan will be used to cover unforeseen end-of-year expenses. <br>","other","End of year loan","945xx","CA","15.86","0","Feb-2000","675","679","0","26","","5","0","11180","60.8%","34","f","0.00","0.00","1994.2755894489","1994.28","1800.00","194.28","0.0","0.0","0.0","Dec-2012","1334.02","","Jul-2018","659","655","0","","1","Individual","","","","0","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"1062257","","22200","22200","22200"," 36 months"," 19.42%","818.49","E","E3","Grace & Growth Family Services","2 years","RENT","160000","Source Verified","Dec-2011","Charged Off","n","https://lendingclub.com/browse/loanDetail.action?loan_id=1062257","","debt_consolidation","debt consolidation","912xx","CA","13.33","0","Oct-1996","670","674","1","69","","12","0","10070","89.1%","25","f","0.00","0.00","9177.26","9177.26","4940.21","3242.59","0.0","994.46","9.81","Oct-2012","818.49","","Oct-2016","499","0","0","","1","Individual","","","","0","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"1061420","","21400","21400","21400"," 60 months"," 19.42%","560.09","E","E3","Bethesda Memorial Hospital","3 years","RENT","80000","Verified","Dec-2011","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=1061420","  Borrower added on 12/08/11 > I am using this loan to consolidate my credit cards into one low, affordable monthly payment that fits my budget perfectly.  I am very happy I learned about Lending Club!  I work in the healthcare  field and my job is very stable and always needed.<br> Borrower added on 12/12/11 > I never miss a payment and I have never been in default. <br><br>  Borrower added on 12/17/11 > My monthly payment for this loan is well within my monthly budget<br>","credit_card","bye bye credit cards","333xx","FL","19.66","0","Aug-2000","675","679","2","","","16","0","21721","66.2%","44","f","0.00","0.00","28127.2144408093","28127.21","21400.00","6727.21","0.0","0.0","0.0","Oct-2013","16372.02","","Jul-2020","769","765","0","","1","Individual","","","","0","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"1062250","","13000","13000","13000"," 36 months","  7.90%","406.78","A","A4","FedEx Office","10+ years","RENT","28000","Not Verified","Dec-2011","Charged Off","n","https://lendingclub.com/browse/loanDetail.action?loan_id=1062250","  Borrower added on 12/09/11 > I would much rather  pay you good people than the credit card companies. They are  mean.  Thank you to everyone     who has already invested  and to future investors.<br>","credit_card","Hello","554xx","MN","16.93","0","Apr-2000","745","749","0","","","7","0","14078","66.1%","19","f","0.00","0.00","6737.2","6737.20","5072.35","1208.26","0.0","456.59","4.78","Jun-2013","61.06","","Oct-2016","584","580","0","","1","Individual","","","","0","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"1020855","","8000","8000","8000"," 36 months"," 12.69%","268.36","B","B5","henkel corporation ","5 years","RENT","48000","Not Verified","Dec-2011","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=1020855","  Borrower added on 12/12/11 > I'm requesting for a loan to finance a car I would like to purchase.<br>","car","car","928xx","CA","15.33","2","Jul-1997","695","699","2","9","","10","0","4384","38.5%","15","f","0.00","0.00","9660.909999999902","9660.91","8000.00","1660.91","0.0","0.0","0.0","Dec-2014","277.8","","Dec-2014","579","575","0","","1","Individual","","","","0","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"997521","","3600","3600","3600"," 36 months"," 12.69%","120.77","B","B5","State of Michigan","10+ years","MORTGAGE","60000","Not Verified","Dec-2011","Charged Off","n","https://lendingclub.com/browse/loanDetail.action?loan_id=997521","","medical","Pay Medical Bills","488xx","MI","19","0","Aug-2001","680","684","3","","83","10","1","1104","13%","17","f","0.00","0.00","3618.55","3618.55","2785.13","711.48","0.0","121.94","1.1621999996","May-2014","120.77","","Oct-2016","499","0","0","","1","Individual","","","","0","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"1058624","","12375","12375","12375"," 60 months"," 23.13%","349.79","G","G2","University of Central Florida","5 years","RENT","40000","Not Verified","Dec-2011","Charged Off","n","https://lendingclub.com/browse/loanDetail.action?loan_id=1058624","  Borrower added on 12/08/11 > I plan to use the funds to purchase a motorcycle and pay off my credit cards.  I have been working for government for 5 years and plan to work here until retirement.  I would be a good borrower because I am responsible and know how to manage my money.  <br> Borrower added on 12/11/11 > I am also attending law school in a part-time program starting August 2012.  and should finish in 4 years.  <br>","other","Purchase","327xx","FL","20.88","0","Jan-1996","670","674","0","78","","27","0","13768","22.5%","31","f","0.00","0.00","8530.26","8530.26","2444.99","4602.60","0.0","1482.67","23.0107000132","Jan-2014","52.05","","Oct-2016","664","660","0","","1","Individual","","","","0","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"1062232","","9400","9400","9400"," 36 months","  9.91%","302.92","B","B1","Georgia Institute of Technology","2 years","RENT","45500","Verified","Dec-2011","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=1062232","  Borrower added on 12/08/11 > Consolidating all my credit card debt from college once and for all.   I have budgeted to pay more than monthly payment and pay the loan off early.  This is the only debt I have and I can't wait to be free of it! <br>","debt_consolidation","36 Months to Freedom","303xx","GA","11.84","0","Nov-2004","710","714","0","","","7","0","16982","51.8%","7","f","0.00","0.00","10880.2900022804","10880.29","9400.00","1480.29","0.0","0.0","0.0","Aug-2014","1495.14","","Aug-2014","649","645","0","","1","Individual","","","","0","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"1062235","","9600","9600","9600"," 36 months"," 14.27%","329.37","C","C2","","6 years","MORTGAGE","156000","Verified","Dec-2011","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=1062235","  Borrower added on 12/02/11 > Loan to finish renovations on home<br><br> Borrower added on 12/02/11 > Loan to complete renovations on my home. Includes cabinetry, granite counter tops in kitchen, master bath, secondary bathroom, as well as carpentry work and painting.<br>Borrower added on 12/02/11 > Loan to finish renovations on home<br><br> Borrower added on 12/02/11 > Loan to complete renovations on my home. Includes cabinetry, granite counter tops in kitchen, master bath, secondary bathroom, as well as carpentry work and painting.<br> Borrower added on 12/09/11 > The home is my Primary Residence.<br>","home_improvement","Home Improvement Loan","322xx","FL","15.54","0","Jul-1991","695","699","3","35","","16","0","1679","18.9%","18","f","0.00","0.00","11857.1300040626","11857.13","9600.00","2257.13","0.0","0.0","0.0","Dec-2014","342.43","","Apr-2020","814","810","0","","1","Individual","","","","0","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"1060429","","17000","17000","17000"," 36 months"," 10.65%","553.75","B","B2","Premier Salons","1 year","RENT","40000","Verified","Dec-2011","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=1060429","  Borrower added on 12/09/11 > I had a serious illness 4 years ago that changed my life. At the time, I was working for a non-profit that went bankrupt and left me without health benefits and I accrued some medical debt.  I'm healthy now and have steadily been bettering my credit rating and income.  This loan will just help me speed the process along in getting my life back on track.<br>","debt_consolidation","Debt Consolidation","194xx","PA","18.63","0","Nov-1999","710","714","0","","","8","0","19782","80.1%","12","f","0.00","0.00","19934.779993836604","19934.78","17000.00","2934.78","0.0","0.0","0.0","Dec-2014","563.9","","Dec-2014","714","710","0","","1","Individual","","","","0","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"1062102","","25000","17275","17250"," 60 months"," 19.03%","448.41","E","E2","Village of Hawthorn Woods","10+ years","MORTGAGE","96000","Verified","Dec-2011","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=1062102","","debt_consolidation","2012 Pay Off","600xx","IL","16.19","0","Nov-1995","685","689","2","","","15","0","21572","58.5%","33","f","0.00","0.00","26904.424772563103","26865.49","17275.00","9629.42","0.0","0.0","0.0","Dec-2016","448.23","","Oct-2018","594","590","0","","1","Individual","","","","0","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"1060885","","16950","16950","16950"," 60 months"," 16.77%","419.16","D","D2","Gaston County Schools","10+ years","MORTGAGE","50000","Source Verified","Dec-2011","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=1060885","  Borrower added on 12/08/11 > Debt Consolidation Loan to pay of Credit Cards<br>","debt_consolidation","Relief 2011","280xx","NC","14.47","0","Nov-1998","700","704","1","56","","12","0","32164","78.5%","23","f","0.00","0.00","25230.268183840803","25230.27","16950.00","8280.27","0.0","0.0","0.0","Feb-2017","499.83","","Jul-2018","619","615","0","","1","Individual","","","","0","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"1060630","","30000","19275","19250"," 60 months"," 19.03%","500.33","E","E2","shell Oil","10+ years","MORTGAGE","80000","Verified","Dec-2011","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=1060630","  Borrower added on 12/21/11 > Getting this loan will save me 25,000 at the least. My monthly bills would stay the same or be less. I would make 1 payment instead of 2 or 3. 27.99% is too much on a credit card. My new year resolution is to become debt free and I want to start now.<br>","credit_card","credit card pay off","770xx","TX","26.82","0","Dec-1999","720","724","1","","","8","0","26710","85.1%","29","f","0.00","0.00","26880.331232588","26845.47","19275.00","7605.33","0.0","0.0","0.0","Jun-2014","12384.4","","Feb-2018","729","725","0","","1","Individual","","","","0","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"1062192","","10800","10800","10800"," 36 months"," 14.27%","370.54","C","C2","usps","6 years","MORTGAGE","110000","Source Verified","Dec-2011","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=1062192","  Borrower added on 12/09/11 > I plan to pay off high interest credit cards. I always pay my bills on time. I have had the same job for 6 years.<br>","credit_card","Credit Card","891xx","NV","2.67","0","Sep-2001","665","669","0","41","","10","0","7045","69.1%","21","f","0.00","0.00","12323.675263027057","12323.68","10800.00","1523.68","0.0","0.0","0.0","Feb-2013","7514.09","","Jul-2020","749","745","0","","1","Individual","","","","0","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"1059016","","6000","6000","6000"," 36 months","  7.90%","187.75","A","A4","University Health Services","10+ years","RENT","59400","Not Verified","Dec-2011","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=1059016","","credit_card","Credit Card","945xx","CA","19.17","0","Mar-1986","725","729","1","","","9","0","10515","76.2%","21","f","0.00","0.00","6757.431242486301","6757.43","6000.00","757.43","0.0","0.0","0.0","Dec-2014","378.17","","Jul-2020","674","670","0","","1","Individual","","","","0","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"1056174","","35000","35000","35000"," 36 months","  8.90%","1111.37","A","A5","Visa Inc","10+ years","MORTGAGE","106000","Verified","Dec-2011","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=1056174","","credit_card","Consolidate Credit Card Debt","801xx","CO","12.09","0","Jul-1992","740","744","0","","","10","0","51441","60.2%","28","f","0.00","0.00","40009.009993992506","40009.01","35000.00","5009.01","0.0","0.0","0.0","Dec-2014","1120.69","","Feb-2019","744","740","0","","1","Individual","","","","0","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"1062045","","10000","10000","10000"," 36 months"," 10.65%","325.74","B","B2","Cablevision","7 years","RENT","36000","Not Verified","Dec-2011","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=1062045","  Borrower added on 12/08/11 > I would like to get this loan  because this offer is very good  and  the annual rate is lower than I have now on my Credit Cards, I've never missed any of my payments, I have a stable job more than 7 years<br>","debt_consolidation","debt consolidation","113xx","NY","14","0","Jun-2005","705","709","0","","","5","0","12208","78.9%","12","f","0.00","0.00","10593.802259986","10593.80","10000.00","593.80","0.0","0.0","0.0","Sep-2012","341.9","","Jun-2013","794","790","0","","1","Individual","","","","0","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"1059395","","15000","15000","15000"," 60 months"," 19.91%","396.66","E","E4","TYLin INternational","4 years","RENT","51000","Verified","Dec-2011","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=1059395","","credit_card","Credit Card Loan","145xx","NY","20.85","0","Oct-2003","670","674","2","","","13","0","8162","92.7%","18","f","0.00","0.00","21055.7533661183","21055.75","15000.00","6055.75","0.0","0.0","0.0","May-2014","9952.99","","Aug-2017","554","550","0","","1","Individual","","","","0","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"1062012","","5000","5000","5000"," 36 months"," 12.69%","167.73","B","B5","European Service at Home","2 years","RENT","25000","Not Verified","Dec-2011","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=1062012","  Borrower added on 12/08/11 > i need a loan for holiday spendings<br><br> Borrower added on 12/08/11 > ...<br><br> Borrower added on 12/08/11 > my job is stable<br>","other","Other","600xx","IL","20.54","0","Jan-2001","685","689","0","","","15","0","6811","97.3%","37","f","0.00","0.00","6038.029999999","6038.03","5000.00","1038.03","0.0","0.0","0.0","Dec-2014","174.61","","Jul-2020","659","655","0","","1","Individual","","","","0","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"1061941","","3000","3000","3000"," 60 months"," 17.27%","75","D","D3","Let's Insure","5 years","RENT","35000","Verified","Dec-2011","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=1061941","  Borrower added on 12/08/11 > I have applied for this loan so that I may consolidate my debt, reduce my APR and reduce my monthly payments. The loan will help reduce my current finance charges and insure a quicker repayment plan. <br> Borrower added on 12/09/11 > Thank you all who have invested in my loan. This loan would really change the way my finances are. I woudl like to see the payments I make actually pay off a loan, instead of paying just interest with such high APRs on my current credit cards. I currently have a plan set in motion to pay them off without a loan, but it would take over 5 years, and way more interest charges. Helping me pay these off within 5 years will put me back on track to purchase my home.<br>","debt_consolidation","Consolidate Debt","951xx","CA","11.42","0","Dec-2005","680","684","1","","","11","0","8580","66.5%","15","f","0.00","0.00","4499.429800200098","4499.43","3000.00","1499.43","0.0","0.0","0.0","Dec-2016","74.43","","Jul-2018","569","565","0","","1","Individual","","","","0","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"1031266","","7100","7100","7100"," 36 months"," 14.65%","244.91","C","C3","90 miles cuban cafe","1 year","RENT","33000","Not Verified","Dec-2011","Charged Off","n","https://lendingclub.com/browse/loanDetail.action?loan_id=1031266","","debt_consolidation","Amex","606xx","IL","23.85","0","Jun-2006","675","679","2","","","10","0","5148","41.5%","13","f","0.00","0.00","3918.56","3918.56","2774.87","1140.33","0.0","3.36","0.0","Apr-2013","244.91","","Jul-2020","689","685","0","","1","Individual","","","","0","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"1061975","","12000","12000","12000"," 36 months"," 16.77%","426.47","D","D2","Mercy San Juan Medical Center","10+ years","MORTGAGE","93000","Not Verified","Dec-2011","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=1061975","","credit_card","Card Refinance","956xx","CA","13.46","0","Feb-1999","665","669","2","","","12","0","23691","92.5%","21","f","0.00","0.00","15352.4799912857","15352.48","12000.00","3352.48","0.0","0.0","0.0","Dec-2014","443.76","","Jul-2020","694","690","0","","1","Individual","","","","0","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"1061914","","22400","22400","22400"," 60 months"," 22.74%","628.13","G","G1","JPMORGAN CHASE","6 years","RENT","85000","Not Verified","Dec-2011","Charged Off","n","https://lendingclub.com/browse/loanDetail.action?loan_id=1061914","  Borrower added on 12/18/11 > I plan to use the funds for debt consolidation. I am a responsible financially inclined individual that's looking for a way to stabilize my current finances. The terms of this loan would save me hundreds of dollars a month.<br>","credit_card","credit_card Loan","104xx","NY","7.02","2","Dec-1972","660","664","1","14","","14","0","13773","58.7%","16","f","0.00","0.00","27117.82","27117.82","12893.89","13482.63","0.0","741.3","132.5448000015","Jun-2015","628.13","","Jul-2018","504","500","0","","1","Individual","","","","0","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
