Notes offered by Prospectus (https://www.lendingclub.com/info/prospectus.action)
"id","member_id","loan_amnt","funded_amnt","funded_amnt_inv","term","int_rate","installment","grade","sub_grade","emp_title","emp_length","home_ownership","annual_inc","verification_status","issue_d","loan_status","pymnt_plan","url","desc","purpose","title","zip_code","addr_state","dti","delinq_2yrs","earliest_cr_line","fico_range_low","fico_range_high","inq_last_6mths","mths_since_last_delinq","mths_since_last_record","open_acc","pub_rec","revol_bal","revol_util","total_acc","initial_list_status","out_prncp","out_prncp_inv","total_pymnt","total_pymnt_inv","total_rec_prncp","total_rec_int","total_rec_late_fee","recoveries","collection_recovery_fee","last_pymnt_d","last_pymnt_amnt","next_pymnt_d","last_credit_pull_d","last_fico_range_high","last_fico_range_low","collections_12_mths_ex_med","mths_since_last_major_derog","policy_code","application_type","annual_inc_joint","dti_joint","verification_status_joint","acc_now_delinq","tot_coll_amt","tot_cur_bal","open_acc_6m","open_act_il","open_il_12m","open_il_24m","mths_since_rcnt_il","total_bal_il","il_util","open_rv_12m","open_rv_24m","max_bal_bc","all_util","total_rev_hi_lim","inq_fi","total_cu_tl","inq_last_12m","acc_open_past_24mths","avg_cur_bal","bc_open_to_buy","bc_util","chargeoff_within_12_mths","delinq_amnt","mo_sin_old_il_acct","mo_sin_old_rev_tl_op","mo_sin_rcnt_rev_tl_op","mo_sin_rcnt_tl","mort_acc","mths_since_recent_bc","mths_since_recent_bc_dlq","mths_since_recent_inq","mths_since_recent_revol_delinq","num_accts_ever_120_pd","num_actv_bc_tl","num_actv_rev_tl","num_bc_sats","num_bc_tl","num_il_tl","num_op_rev_tl","num_rev_accts","num_rev_tl_bal_gt_0","num_sats","num_tl_120dpd_2m","num_tl_30dpd","num_tl_90g_dpd_24m","num_tl_op_past_12m","pct_tl_nvr_dlq","percent_bc_gt_75","pub_rec_bankruptcies","tax_liens","tot_hi_cred_lim","total_bal_ex_mort","total_bc_limit","total_il_high_credit_limit","revol_bal_joint","sec_app_fico_range_low","sec_app_fico_range_high","sec_app_earliest_cr_line","sec_app_inq_last_6mths","sec_app_mort_acc","sec_app_open_acc","sec_app_revol_util","sec_app_open_act_il","sec_app_num_rev_accts","sec_app_chargeoff_within_12_mths","sec_app_collections_12_mths_ex_med","sec_app_mths_since_last_major_derog","hardship_flag","hardship_type","hardship_reason","hardship_status","deferral_term","hardship_amount","hardship_start_date","hardship_end_date","payment_plan_start_date","hardship_length","hardship_dpd","hardship_loan_status","orig_projected_additional_accrued_interest","hardship_payoff_balance_amount","hardship_last_payment_amount","debt_settlement_flag","debt_settlement_flag_date","settlement_status","settlement_date","settlement_amount","settlement_percentage","settlement_term"
"10078853","","4950","4950","4950"," 36 months"," 19.22%","182","D","D4","Medical Assistant","10+ years","RENT","58000","Verified","Dec-2013","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=10078853","","debt_consolidation","Debt consolidation","986xx","WA","30.21","0","Apr-1997","665","669","1","29","","13","0","3535","73.6%","48","w","0.00","0.00","5665.5389466418","5665.54","4950.00","715.54","0.0","0.0","0.0","Nov-2014","4027.54","","Nov-2017","649","645","0","","1","Individual","","","","0","720","124884","","","","","","","","","","","","4800","","","","7","9606","323","91","0","0","165","200","3","3","0","10","29","3","29","0","4","5","4","5","40","6","8","5","13","0","0","0","4","91.5","100","0","0","119918","124884","3600","115118","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"10068926","","30000","30000","30000"," 36 months"," 18.25%","1088.34","D","D3","Manager","10+ years","MORTGAGE","150000","Verified","Dec-2013","Charged Off","n","https://lendingclub.com/browse/loanDetail.action?loan_id=10068926","  Borrower added on 12/30/13 > I have been in business for several years and need the loan so i can expand the business.<br>","small_business","Business","760xx","TX","12.53","0","Sep-1983","765","769","1","","","6","0","108765","94%","20","w","0.00","0.00","15218.83","15218.83","7506.58","4465.16","0.0","3247.09","584.4762","Dec-2014","1088.34","","Oct-2016","694","690","0","","1","Individual","","","","0","0","345250","","","","","","","","","","","","115500","","","","2","57541","7500","83","0","0","363","201","5","5","4","62","","3","","0","1","5","4","4","6","5","10","3","6","","0","0","1","100","1","0","0","372150","55777","7500","0","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"10099071","","12000","12000","12000"," 36 months"," 14.47%","412.88","C","C2","Forensic Scientist","6 years","RENT","69000","Not Verified","Dec-2013","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=10099071","","debt_consolidation","Debt consolidation","479xx","IN","17.44","2","Dec-1997","660","664","1","6","","17","0","14362","64.4%","39","f","0.00","0.00","14893.2743387295","14893.27","12000.00","2893.27","0.0","0.0","0.0","Jan-2017","412.71","","Jul-2020","619","615","0","","1","Individual","","","","0","0","43898","","","","","","","","","","","","22300","","","","7","2582","723","91.5","0","0","184","192","1","1","2","11","","1","","0","5","12","5","8","17","13","20","12","17","0","0","0","3","94.9","60","0","0","63635","43898","8500","41335","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"10089094","","15000","15000","15000"," 36 months"," 11.99%","498.15","B","B3","Vice President","7 years","RENT","150000","Source Verified","Dec-2013","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=10089094","","other","Lower rate loan to payoff existing loan","100xx","NY","14.26","0","Feb-2003","700","704","0","47","","7","0","7205","39.6%","23","w","0.00","0.00","17618.37","17618.37","15000.00","2618.37","0.0","0.0","0.0","Feb-2016","5662.77","","May-2020","814","810","0","47","1","Individual","","","","0","0","46779","","","","","","","","","","","","18200","","","","4","7797","9495","43.1","0","0","32","130","32","15","1","32","47","16","47","1","2","2","3","12","6","4","16","2","7","0","0","0","0","91.3","0","0","0","68200","46779","16700","50000","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"10079115","","12375","12375","12375"," 60 months"," 20.50%","331.32","E","E1","invenory recovery agent","2 years","OWN","35000","Verified","Dec-2013","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=10079115","  Borrower added on 12/30/13 > consolidate all credit cards and loans to lower monthly payments<br>","debt_consolidation","cards","328xx","FL","10.93","0","Feb-2002","670","674","0","40","","11","0","8479","42%","22","f","0.00","0.00","19866.9691453344","19866.97","12375.00","7491.97","0.0","0.0","0.0","Nov-2018","981.73","","Feb-2019","624","620","1","","1","Individual","","","","0","451","10964","","","","","","","","","","","","20200","","","","7","997","3084","68.5","0","0","89","142","1","1","0","1","40","18","40","0","3","5","4","10","3","10","19","5","11","0","0","0","3","90.9","50","0","0","23246","10964","9800","3046","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"10119069","","6000","6000","6000"," 36 months"," 17.57%","215.63","D","D2","Credit Review Analyst","3 years","MORTGAGE","65000","Verified","Dec-2013","Charged Off","n","https://lendingclub.com/browse/loanDetail.action?loan_id=10119069","","debt_consolidation","Personal","296xx","SC","22.54","0","Jun-1996","680","684","2","62","","12","0","15163","76.2%","34","f","0.00","0.00","431.26","431.26","257.26","173.71","0.0","0.29","0.0","Mar-2014","215.63","","Jul-2014","539","535","0","62","1","Individual","","","","0","0","36960","","","","","","","","","","","","19900","","","","5","3080","921","93.7","0","0","161","210","1","1","4","5","62","4","62","0","5","7","6","15","9","9","21","7","12","0","0","0","4","97.1","83.3","0","0","56674","36960","14600","36774","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"10109086","","5000","5000","5000"," 36 months"," 13.98%","170.84","C","C1","Pressman","10+ years","MORTGAGE","78000","Not Verified","Dec-2013","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=10109086","","medical","Medical Bills consolidation","296xx","SC","10.02","0","Jun-1977","700","704","1","35","","10","0","15700","68.3%","21","w","0.00","0.00","6097.28","6097.28","5000.00","1097.28","0.0","0.0","0.0","Jun-2016","1313.76","","Jul-2020","799","795","0","","1","Individual","","","","0","0","139501","","","","","","","","","","","","23000","","","","6","13950","705","92.2","0","0","106","438","7","7","3","7","","3","","0","3","9","3","4","6","9","12","9","10","0","0","0","1","81","66.7","0","0","163000","15700","9000","0","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"10109096","","10000","10000","9900"," 36 months","  6.62%","307.04","A","A2","Technictian","10+ years","RENT","60000","Verified","Dec-2013","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=10109096","  Borrower added on 12/30/13 > Today, I very happy get the loan with rate APR: 7.99%, and now I will payoff another credit card<br>","credit_card","Want to payoff credit card","950xx","CA","16.42","0","Mar-2004","710","714","0","","","10","0","6784","65.2%","23","f","0.00","0.00","11027.23","10916.96","10000.00","1027.23","0.0","0.0","0.0","Jul-2016","2123.07","","Jan-2020","754","750","0","","1","Individual","","","","0","0","67664","","","","","","","","","","","","10400","","","","8","7518","1116","85.9","0","0","92","117","22","4","0","25","","8","","0","3","3","4","9","13","5","10","3","10","0","0","0","3","100","100","0","0","76954","67664","7900","66554","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"10075733","","10000","10000","10000"," 36 months"," 16.24%","352.76","C","C5","Administrator","4 years","RENT","58250","Not Verified","Dec-2013","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=10075733","","debt_consolidation","Debt Consolidation","070xx","NJ","16.6","0","Aug-1995","660","664","1","","","6","0","2734","55%","33","f","0.00","0.00","12180.62","12180.62","10000.00","2180.62","0.0","0.0","0.0","Oct-2015","5125.42","","Jul-2020","724","720","0","47","1","Individual","","","","0","0","15358","","","","","","","","","","","","5000","","","","2","3071","1700","93","0","0","167","220","1","1","3","13","","1","","0","1","4","11","12","6","4","24","5","5","","0","0","2","94","1","0","0","21411","22987","1700","16411","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"10079119","","13000","13000","12950"," 36 months"," 10.99%","425.55","B","B2","Juvenile Institution Officer","9 years","MORTGAGE","59000","Not Verified","Dec-2013","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=10079119","  Borrower added on 12/30/13 > It's funny how sometimes you worry about how you are going to pay the next bill. You may toss and turn, and have many a restless night. When you think that you have exhausted all possibilities, and are ready to throw in the towel, something arrives in the mail that offers a beacon of hope.<br>","debt_consolidation","consolidation fund","934xx","CA","6.61","0","May-1990","715","719","1","","","10","0","10733","39.6%","17","f","0.00","0.00","14150.9388977279","14096.51","13000.00","1150.94","0.0","0.0","0.0","Dec-2014","9897.02","","May-2019","664","660","0","","1","Individual","","","","0","0","192856","","","","","","","","","","","","27100","","","","4","19286","12223","32.8","0","0","101","283","1","1","2","15","","2","","0","3","7","3","6","1","9","14","7","9","0","0","0","2","100","75","0","0","215970","10733","18200","0","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"10099137","","12000","12000","12000"," 36 months","  8.90%","381.04","A","A5","Administrative Project Manager","10+ years","RENT","100394","Source Verified","Dec-2013","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=10099137","","debt_consolidation","Debt consolidation","112xx","NY","10.65","1","Nov-1999","700","704","0","21","","14","0","11440","53.7%","32","w","0.00","0.00","13413.11","13413.11","12000.00","1413.11","0.0","0.0","0.0","Sep-2015","6149.63","","Jul-2020","824","820","0","","1","Individual","","","","0","0","406236","","","","","","","","","","","","21300","","","","4","31249","3278","76.6","0","0","147","169","6","6","4","72","","16","","0","6","8","7","11","11","11","17","8","14","0","0","0","3","92.6","66.7","0","0","447553","58903","14000","52499","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"10139281","","13000","13000","13000"," 36 months","  9.67%","417.47","B","B1","Senior Service Professional","3 years","RENT","50000","Source Verified","Dec-2013","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=10139281","","credit_card","Credit Cards Consolidation","030xx","NH","9.37","0","Nov-2000","675","679","0","29","","9","0","13543","54.6%","21","w","0.00","0.00","15023.27","15023.27","13000.00","2023.27","0.0","0.0","0.0","Nov-2016","1246.76","","Jul-2020","689","685","0","40","1","Individual","","","","0","0","13543","","","","","","","","","","","","24800","","","","2","1693","9049","33.5","0","0","157","153","13","13","0","13","29","13","29","1","2","5","4","9","1","9","19","5","9","0","0","0","0","90.5","33.3","0","0","24800","13543","13600","0","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"10127007","","7200","7200","7200"," 36 months"," 13.53%","244.44","B","B5","Structure Loader","3 years","RENT","52000","Source Verified","Dec-2013","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=10127007","  Borrower added on 12/30/13 > Consolidating some credit card debt to simplify my monthly bills and budget. This will also save me some money, as well, WIN WIN!<br>","debt_consolidation","Debt consolidation","652xx","MO","28.09","0","Mar-2005","670","674","4","","","12","0","13333","56.3%","30","f","0.00","0.00","7728.8694573027","7728.87","7200.00","528.87","0.0","0.0","0.0","Aug-2014","6263.08","","Feb-2016","684","680","0","","1","Individual","","","","0","0","96412","","","","","","","","","","","","23700","","","","6","8034","10367","56.3","0","0","59","105","9","6","0","9","","2","","0","4","4","5","9","17","5","13","4","12","0","0","0","2","100","40","0","0","104217","96412","23700","80517","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"10117236","","35000","35000","34950"," 36 months"," 11.99%","1162.34","B","B3","Assistant Professor","< 1 year","MORTGAGE","150000","Source Verified","Dec-2013","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=10117236","  Borrower added on 12/30/13 > To consolidate credit card debt so that I can be debt free much faster than if I pay the credit cards individually.<br>","debt_consolidation","refime","850xx","AZ","13.34","0","Aug-1988","715","719","2","","","14","0","31906","57.4%","37","f","0.00","0.00","40059.8999903858","40002.67","35000.00","5059.90","0.0","0.0","0.0","Jul-2015","20300.18","","Jun-2019","694","690","0","","1","Individual","","","","0","0","290147","","","","","","","","","","","","55600","","","","10","20725","14567","60.6","0","0","304","257","2","2","2","14","","4","","0","3","6","4","11","16","9","19","6","14","0","0","0","4","100","50","0","0","340790","97305","37000","87821","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"10137216","","13000","13000","13000"," 60 months"," 14.47%","305.67","C","C2","Maintenance Processor","5 years","MORTGAGE","43000","Source Verified","Dec-2013","Charged Off","n","https://lendingclub.com/browse/loanDetail.action?loan_id=10137216","  Borrower added on 12/30/13 > Pay off Credit Cards<br>","credit_card","Credit Card Refinancing","494xx","MI","9.29","0","Nov-1982","720","724","0","","","10","0","12445","68.8%","19","w","0.00","0.00","917.01","917.01","452.14","464.87","0.0","0.0","0.0","Apr-2014","305.67","","Jul-2020","654","650","0","","1","Individual","","","","0","0","107956","","","","","","","","","","","","18100","","","","6","13495","4155","75","0","0","146","373","5","5","1","5","","12","","0","5","5","6","9","4","8","14","5","10","0","0","0","3","100","60","0","0","120466","12808","16600","4666","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"10099076","","10000","10000","10000"," 36 months"," 11.99%","332.1","B","B3","Mechanic","10+ years","RENT","75000","Not Verified","Dec-2013","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=10099076","  Borrower added on 12/30/13 > To kill credit card debt<br>","credit_card","Kill Credit Card Debt","560xx","MN","13.54","0","Feb-2000","675","679","1","","","7","0","8641","79.3%","17","f","0.00","0.00","10967.5867657618","10967.59","10000.00","967.59","0.0","0.0","0.0","Dec-2014","7646.63","","Dec-2014","694","690","0","","1","Individual","","","","0","0","21051","","","","","","","","","","","","10900","","","","5","3007","2116","78.4","0","0","139","166","6","6","0","9","","6","","0","5","6","5","12","2","6","15","6","7","0","0","0","4","100","40","0","0","33491","21051","9800","22591","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"10109171","","4300","4300","4300"," 36 months"," 19.97%","159.74","D","D5","warehouse clerk","3 years","RENT","16000","Not Verified","Dec-2013","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=10109171","  Borrower added on 12/30/13 > To pay of debt for credit cards<br>","debt_consolidation","Credit cards","958xx","CA","10.36","0","Jul-2010","665","669","2","","","4","0","3864","70.3%","4","f","0.00","0.00","5584.1800002563","5584.18","4300.00","1284.18","0.0","0.0","0.0","Jan-2016","1910.16","","Apr-2019","599","595","0","","1","Individual","","","","0","0","3864","","","","","","","","","","","","5500","","","","3","966","638","82.3","0","0","","41","4","4","0","12","","0","","0","2","4","2","2","0","4","4","4","4","0","0","0","3","100","50","0","0","5500","3864","3600","0","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"10095852","","3275","3275","3275"," 36 months"," 15.61%","114.51","C","C4","Records Tech","2 years","MORTGAGE","45000","Verified","Dec-2013","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=10095852","","debt_consolidation","Debt consolidation","191xx","PA","15.63","2","Jun-2000","660","664","0","15","","9","0","8232","95.7%","15","f","0.00","0.00","3915.8300000643","3915.83","3275.00","640.83","0.0","0.0","0.0","Aug-2015","1854.65","","Mar-2020","694","690","0","","1","Individual","","","","0","0","162120","","","","","","","","","","","","8600","","","","1","18013","342","94.8","0","0","158","162","37","19","1","37","15","21","15","0","4","5","4","6","7","5","7","5","9","0","0","0","0","80","100","0","0","174827","9486","6600","9125","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"10069100","","6000","6000","6000"," 36 months","  9.67%","192.68","B","B1","Marketing Manager","< 1 year","RENT","70000","Not Verified","Dec-2013","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=10069100","","credit_card","Credit Card Consolidation","191xx","PA","7.33","2","Aug-2002","670","674","1","13","","8","0","4468","84.3%","24","f","0.00","0.00","6916.9600026564","6916.96","6000.00","916.96","0.0","0.0","0.0","Aug-2016","1136.56","","Jan-2018","694","690","0","","1","Individual","","","","0","0","20451","","","","","","","","","","","","5300","","","","1","2556","786","82.9","0","0","136","130","6","6","0","109","","6","13","0","3","5","3","7","8","5","15","5","8","0","0","0","1","87.5","66.7","0","0","27785","20451","4600","18174","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"10109222","","15600","15600","15600"," 60 months"," 16.24%","381.36","C","C5","POLICE OFFICER","4 years","RENT","55000","Verified","Dec-2013","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=10109222","  Borrower added on 12/30/13 > what to payoff all high interest credit card and bring muy credit score to purchase house<br>","credit_card","BILLS","112xx","NY","31.29","0","Jan-2004","685","689","0","57","","22","0","18847","75.4%","42","f","0.00","0.00","16635.2979898507","16635.30","15600.00","1035.30","0.0","0.0","0.0","Jul-2014","228.52","","Jul-2020","734","730","0","57","1","Individual","","","","0","0","76864","","","","","","","","","","","","25000","","","","9","3660","4561","76.1","0","0","92","119","3","3","0","9","57","9","57","0","7","9","8","14","19","13","23","9","22","0","0","0","4","97.6","62.5","0","0","89494","76864","19100","64494","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"10068959","","8500","8500","8450"," 36 months"," 11.99%","282.29","B","B3","Charge RN","10+ years","RENT","76000","Verified","Dec-2013","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=10068959","  Borrower added on 12/30/13 > To pay off high interest credit cards so that I may buy my very first home in the near future. I intend on making double payments when possible and will pay off this loan in less than 2 years.<br>","credit_card","Debt free","766xx","TX","3.28","0","Nov-2010","670","674","0","","","5","0","8202","55.4%","5","f","0.00","0.00","9322.4459215353","9267.61","8500.00","822.45","0.0","0.0","0.0","Dec-2014","6499.55","","Mar-2016","739","735","0","","1","Individual","","","","0","0","8202","","","","","","","","","","","","14800","","","","4","1640","6598","55.4","0","0","","37","7","7","0","7","","","","0","5","5","5","5","0","5","5","5","5","0","0","0","3","100","40","0","0","14800","8202","14800","0","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"10119040","","14000","14000","14000"," 36 months"," 13.53%","475.3","B","B5","Bottomer Operator","10+ years","MORTGAGE","52000","Not Verified","Dec-2013","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=10119040","  Borrower added on 12/30/13 > Need to conbine credit cards to get rid of them faster<br>","debt_consolidation","help","283xx","NC","18.21","0","Jul-1977","670","674","0","","","3","0","13482","91.1%","12","f","0.00","0.00","16888.3000127116","16888.30","14000.00","2888.30","0.0","0.0","0.0","Apr-2016","4530.5","","Jan-2020","729","725","0","","1","Individual","","","","0","161","67581","","","","","","","","","","","","14800","","","","0","22527","","","0","0","116","116","59","50","4","","","8","","0","0","1","0","3","3","1","5","1","3","0","0","0","0","100","","0","0","106006","26185","0","30600","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"10109140","","20000","20000","19875"," 36 months","  6.03%","608.72","A","A1","Marketing Manager","5 years","RENT","100000","Verified","Dec-2013","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=10109140","  Borrower added on 12/30/13 > My requested loan is to take advantage of the lower available interest rate available through Lending Club to consolidate several lines of credit down into one for simpler, dependable, and less interest-burdened payoff.<br>","debt_consolidation","Debt Consolidation","773xx","TX","22.19","0","Sep-2004","780","784","0","","","21","0","3440","9.5%","35","f","0.00","0.00","21370.7399999984","21237.17","20000.00","1370.74","0.0","0.0","0.0","Jun-2015","11631.44","","Jun-2015","729","725","0","","1","Individual","","","","0","0","51495","","","","","","","","","","","","36300","","","","5","2575","27260","11.2","0","0","111","100","5","5","0","5","","","","0","2","2","4","7","24","6","11","2","21","0","0","0","2","100","25","0","0","105783","51495","30700","69483","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"10109153","","11875","11875","11875"," 36 months"," 16.24%","418.9","C","C5","Team Member","10+ years","OWN","32000","Source Verified","Dec-2013","Charged Off","n","https://lendingclub.com/browse/loanDetail.action?loan_id=10109153","","credit_card","credit consolidation","128xx","NY","7.05","0","Jan-2001","695","699","2","","116","6","1","5507","47.9%","14","f","0.00","0.00","8589.91","8589.91","5884.51","2492.89","0.0","212.51","38.1437999925","Sep-2015","418.9","","Oct-2017","544","540","0","","1","Individual","","","","0","0","5507","","","","","","","","","","","","11500","","","","1","1101","1711","71.5","0","0","155","134","2","2","0","83","","0","","0","3","5","3","7","3","6","11","5","6","0","0","0","1","100","33.3","1","0","11500","5507","6000","0","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"10069048","","20775","20775","20775"," 60 months"," 23.40%","590.45","E","E5","police dispatcher","10+ years","OWN","83000","Source Verified","Dec-2013","Charged Off","n","https://lendingclub.com/browse/loanDetail.action?loan_id=10069048","  Borrower added on 12/30/13 > to get out of debt<br><br>  Borrower added on 12/30/13 > i plan to use this money to pay off all my debts and stop living from pay check to pay check .i have a very stressfull job and i need a break .i'm tired of working so hard and taking all my money to pay bills.a new year will be here soon i would like to be debt free<br>","debt_consolidation","lovely","104xx","NY","15.12","0","Sep-1991","695","699","2","","","12","0","19623","94.3%","23","f","0.00","0.00","17112.2","17112.20","3424.32","6022.81","0.0","7665.07","1379.7126000056","May-2015","1180.9","","Aug-2018","654","650","0","","1","Individual","","","","0","0","406097","","","","","","","","","","","","20800","","","","5","33841","120","92","0","0","112","267","5","5","3","31","","3","","0","1","9","1","2","7","9","13","9","12","0","0","0","3","100","100","0","0","439559","42876","1500","24736","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","Y","Dec-2016","COMPLETE","Nov-2015","7665","40","0"
"10119150","","15850","15850","15850"," 60 months"," 24.08%","456.71","F","F2","Supervisor ","10+ years","OWN","65000","Source Verified","Dec-2013","Charged Off","n","https://lendingclub.com/browse/loanDetail.action?loan_id=10119150","","debt_consolidation","Cc loan","136xx","NY","17.87","0","Dec-1993","675","679","4","","","20","0","19221","83.9%","24","f","0.00","0.00","11834.47","11834.47","4444.84","6972.75","0.0","416.88","75.0095999933","Feb-2016","456.71","","Oct-2017","509","505","0","","1","Individual","","","","0","0","275935","","","","","","","","","","","","22900","","","","6","15330","2661","87.8","0","0","39","240","1","1","1","2","","0","","0","13","14","15","16","2","18","21","14","20","0","0","0","4","100","76.9","0","0","297253","30723","21800","20000","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"10068979","","28000","28000","28000"," 60 months"," 19.97%","741.37","D","D5","Special Events Coordinator","10+ years","RENT","105000","Verified","Dec-2013","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=10068979","","debt_consolidation","Debt Consolidating Loan","633xx","MO","9.33","0","Jan-1978","685","689","3","46","","7","0","27811","85%","15","f","0.00","0.00","44481.3288932667","44481.33","28000.00","16481.33","0.0","0.0","0.0","Jan-2019","740.5","","Jul-2020","684","680","0","","1","Individual","","","","0","0","27811","","","","","","","","","","","","32700","","","","5","3973","2200","76.3","0","0","100","431","3","3","2","8","46","0","46","2","2","7","2","6","2","7","11","7","7","0","0","0","3","80","50","0","0","32700","27811","9300","0","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"10109252","","3500","3500","3500"," 36 months"," 13.53%","118.83","B","B5","swingman","4 years","OWN","38000","Not Verified","Dec-2013","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=10109252","  Borrower added on 12/30/13 > Want to buy an ATV.<br>","major_purchase","Major purchase","273xx","NC","3.13","0","Feb-2001","740","744","0","","","5","0","9136","54.4%","13","f","0.00","0.00","4245.5599993295","4245.56","3500.00","745.56","0.0","0.0","0.0","Jun-2016","918.32","","Jul-2018","554","550","0","","1","Individual","","","","0","0","9136","","","","","","","","","","","","16800","","","","2","3045","3664","71.4","0","0","107","154","11","11","0","88","","11","","0","1","1","2","5","3","5","10","1","5","0","0","0","1","100","0","0","0","16800","9136","12800","0","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"10079033","","6000","6000","6000"," 36 months"," 11.99%","199.26","B","B3","","n/a","MORTGAGE","96000","Source Verified","Dec-2013","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=10079033","","debt_consolidation","Debt consolidation","902xx","CA","7.82","1","Jun-1994","665","669","0","12","","13","0","6447","84.8%","31","w","0.00","0.00","7173.2395285264","7173.24","6000.00","1173.24","0.0","0.0","0.0","Jan-2017","199.14","","Nov-2019","524","520","0","44","1","Individual","","","","0","0","451033","","","","","","","","","","","","7600","","","","6","37586","642","89.3","0","0","234","191","12","7","2","18","53","20","44","6","6","8","6","8","12","9","16","8","13","0","0","0","2","75.9","100","0","0","478530","17374","6000","10875","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"10089165","","12000","12000","12000"," 36 months"," 14.47%","412.88","C","C2","Distribution Manager","6 years","MORTGAGE","80000","Not Verified","Dec-2013","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=10089165","","debt_consolidation","Debt consolidation","666xx","KS","10.76","1","Sep-1997","700","704","1","12","25","7","3","5959","82%","20","f","0.00","0.00","12286.1661961096","12286.17","12000.00","286.17","0.0","0.0","0.0","Mar-2014","11873.29","","Dec-2017","779","775","0","","1","Individual","","","","0","0","211012","","","","","","","","","","","","7300","","","","2","30144","2433","82","0","0","195","148","26","4","5","26","12","6","12","0","3","3","4","5","8","3","8","3","7","","0","0","1","90","0.67","0","0","230206","41164","7300","47290","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
